query_accver,subject_accver,perc_identity,alignment_length,mismatches,gap_opens,qstart,qend,sstart,send,evalue,bitscore,isolation_source,host
f4801b7a68515d9005fa572ee6afdf41,JQ400756.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JQ400754.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JQ400753.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JQ400747.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JQ400744.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JQ400742.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JQ400741.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JQ400740.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JQ400739.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JQ400738.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JQ400737.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JQ400736.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JQ400724.1,100.0,253,0,0,1,253,528,780,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,KC465648.1,100.0,253,0,0,1,253,521,773,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC003445.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC003437.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC003410.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC003398.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC002617.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC002575.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC002548.1,100.0,253,0,0,1,253,529,781,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC002538.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC002529.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC002528.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC002506.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC002500.1,100.0,253,0,0,1,253,535,787,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC002471.1,100.0,253,0,0,1,253,536,788,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC002470.1,100.0,253,0,0,1,253,536,788,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC002461.1,100.0,253,0,0,1,253,536,788,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC002227.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC002224.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC002063.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC002059.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC002012.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC001988.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC001951.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC001401.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC001394.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC001392.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC001390.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC001381.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC001362.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC001334.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC001303.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC001259.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC001173.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC001165.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC001164.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC001157.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC001153.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000910.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000781.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000780.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000776.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000715.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000702.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000697.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000686.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000683.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000682.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000656.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000591.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000580.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000262.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000224.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000204.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC000171.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HE611561.1,100.0,253,0,0,1,253,392,140,1.91e-127,468,surface sterilised female,Lutzomyia sp.
f4801b7a68515d9005fa572ee6afdf41,HE611558.1,100.0,253,0,0,1,253,521,773,1.91e-127,468,surface sterilised female,Lutzomyia sp.
f4801b7a68515d9005fa572ee6afdf41,HE611549.1,100.0,253,0,0,1,253,392,140,1.91e-127,468,surface sterilised female,Lutzomyia sp.
f4801b7a68515d9005fa572ee6afdf41,HE611545.1,100.0,253,0,0,1,253,392,140,1.91e-127,468,surface sterilised female,Lutzomyia sp.
f4801b7a68515d9005fa572ee6afdf41,HE611542.1,100.0,253,0,0,1,253,392,140,1.91e-127,468,surface sterilised female,Lutzomyia sp.
f4801b7a68515d9005fa572ee6afdf41,HE611539.1,100.0,253,0,0,1,253,521,773,1.91e-127,468,surface sterilised female,Lutzomyia sp.
f4801b7a68515d9005fa572ee6afdf41,AB740040.1,100.0,253,0,0,1,253,528,780,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,JQ855542.1,100.0,253,0,0,1,253,436,688,1.91e-127,468,clean room facility,
f4801b7a68515d9005fa572ee6afdf41,JQ217825.1,100.0,253,0,0,1,253,1,253,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,JQ217680.1,100.0,253,0,0,1,253,1,253,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HF544759.1,100.0,253,0,0,1,253,286,538,1.91e-127,468,                     /isolation_source=,Sarracenia purpurea
f4801b7a68515d9005fa572ee6afdf41,JX574946.1,100.0,253,0,0,1,253,528,780,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JX095844.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,mid jejunum mucosa,Bos taurus
f4801b7a68515d9005fa572ee6afdf41,JX095841.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,mid jejunum mucosa,Bos taurus
f4801b7a68515d9005fa572ee6afdf41,JX095827.1,100.0,253,0,0,1,253,479,731,1.91e-127,468,mid jejunum mucosa,Bos taurus
f4801b7a68515d9005fa572ee6afdf41,JX095815.1,100.0,253,0,0,1,253,478,730,1.91e-127,468,mid jejunum mucosa,Bos taurus
f4801b7a68515d9005fa572ee6afdf41,JX095812.1,100.0,253,0,0,1,253,478,730,1.91e-127,468,mid jejunum mucosa,Bos taurus
f4801b7a68515d9005fa572ee6afdf41,JX095804.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,mid jejunum mucosa,Bos taurus
f4801b7a68515d9005fa572ee6afdf41,JX095802.1,100.0,253,0,0,1,253,476,728,1.91e-127,468,mid jejunum mucosa,Bos taurus
f4801b7a68515d9005fa572ee6afdf41,JX095670.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,mid jejunum mucosa,Bos taurus
f4801b7a68515d9005fa572ee6afdf41,JX094470.1,100.0,253,0,0,1,253,418,670,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JX094468.1,100.0,253,0,0,1,253,418,670,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JX094464.1,100.0,253,0,0,1,253,421,673,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JX010987.1,100.0,253,0,0,1,253,496,748,1.91e-127,468,biotite mineral and soil,
f4801b7a68515d9005fa572ee6afdf41,JX010985.1,100.0,253,0,0,1,253,498,750,1.91e-127,468,biotite mineral and soil,
f4801b7a68515d9005fa572ee6afdf41,JX286249.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,Cincinnati drinking water system,
f4801b7a68515d9005fa572ee6afdf41,JF717719.1,100.0,253,0,0,1,253,198,450,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,JF717698.1,100.0,253,0,0,1,253,195,447,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,JF717665.1,100.0,253,0,0,1,253,195,447,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FR839238.1,100.0,253,0,0,1,253,54,306,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,JQ436079.1,100.0,253,0,0,1,253,424,676,1.91e-127,468,,Hymeniacidon perleve
f4801b7a68515d9005fa572ee6afdf41,JQ436010.1,100.0,253,0,0,1,253,438,690,1.91e-127,468,,Hymeniacidon perleve
f4801b7a68515d9005fa572ee6afdf41,JN835255.1,100.0,253,0,0,1,253,480,732,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,JQ655458.1,100.0,253,0,0,1,253,374,626,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JQ041490.1,100.0,253,0,0,1,253,341,593,1.91e-127,468,CRO-C6 Sediment Core,
f4801b7a68515d9005fa572ee6afdf41,JQ041477.1,100.0,253,0,0,1,253,485,737,1.91e-127,468,CRO-C6 Sediment Core,
f4801b7a68515d9005fa572ee6afdf41,JQ178029.1,100.0,253,0,0,1,253,197,449,1.91e-127,468,sediment from an infiltration basin,
f4801b7a68515d9005fa572ee6afdf41,JQ727663.1,100.0,253,0,0,1,253,521,773,1.91e-127,468,bioreactor sample,
f4801b7a68515d9005fa572ee6afdf41,JQ073899.1,100.0,253,0,0,1,253,41,293,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JN714979.1,100.0,253,0,0,1,253,459,711,1.91e-127,468,petroleum-contaminated soils,
f4801b7a68515d9005fa572ee6afdf41,JQ084962.1,100.0,253,0,0,1,253,525,777,1.91e-127,468,wild type mice gut tissue,non-DSS treated control mice
f4801b7a68515d9005fa572ee6afdf41,JQ084958.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,wild type mice gut tissue,non-DSS treated control mice
f4801b7a68515d9005fa572ee6afdf41,JN610607.1,100.0,253,0,0,1,253,417,669,1.91e-127,468,colon,Mus musculus
f4801b7a68515d9005fa572ee6afdf41,HE586768.1,100.0,253,0,0,1,253,165,417,1.91e-127,468,marine sediment,
f4801b7a68515d9005fa572ee6afdf41,HE586765.1,100.0,253,0,0,1,253,166,418,1.91e-127,468,marine sediment,
f4801b7a68515d9005fa572ee6afdf41,HE586763.1,100.0,253,0,0,1,253,160,412,1.91e-127,468,marine sediment,
f4801b7a68515d9005fa572ee6afdf41,HE586759.1,100.0,253,0,0,1,253,164,416,1.91e-127,468,marine sediment,
f4801b7a68515d9005fa572ee6afdf41,HE586757.1,100.0,253,0,0,1,253,161,413,1.91e-127,468,marine sediment,
f4801b7a68515d9005fa572ee6afdf41,HE586753.1,100.0,253,0,0,1,253,163,415,1.91e-127,468,marine sediment,
f4801b7a68515d9005fa572ee6afdf41,HE586747.1,100.0,253,0,0,1,253,164,416,1.91e-127,468,marine sediment,
f4801b7a68515d9005fa572ee6afdf41,HE586854.1,100.0,253,0,0,1,253,161,413,1.91e-127,468,marine sediment,
f4801b7a68515d9005fa572ee6afdf41,HE586851.1,100.0,253,0,0,1,253,162,414,1.91e-127,468,marine sediment,
f4801b7a68515d9005fa572ee6afdf41,HE586844.1,100.0,253,0,0,1,253,165,417,1.91e-127,468,marine sediment,
f4801b7a68515d9005fa572ee6afdf41,HE586842.1,100.0,253,0,0,1,253,162,414,1.91e-127,468,marine sediment,
f4801b7a68515d9005fa572ee6afdf41,HE586831.1,100.0,253,0,0,1,253,163,415,1.91e-127,468,marine sediment,
f4801b7a68515d9005fa572ee6afdf41,HE586809.1,100.0,253,0,0,1,253,159,411,1.91e-127,468,marine sediment,
f4801b7a68515d9005fa572ee6afdf41,HE586791.1,100.0,253,0,0,1,253,161,413,1.91e-127,468,marine sediment,
f4801b7a68515d9005fa572ee6afdf41,HE586790.1,100.0,253,0,0,1,253,160,412,1.91e-127,468,marine sediment,
f4801b7a68515d9005fa572ee6afdf41,JQ042977.1,100.0,253,0,0,1,253,392,644,1.91e-127,468,,Suberites carnosus (sponge)
f4801b7a68515d9005fa572ee6afdf41,JN569071.1,100.0,253,0,0,1,253,224,476,1.91e-127,468,basalt enrichment,
f4801b7a68515d9005fa572ee6afdf41,JN569064.1,100.0,253,0,0,1,253,227,479,1.91e-127,468,basalt enrichment,
f4801b7a68515d9005fa572ee6afdf41,JN569057.1,100.0,253,0,0,1,253,229,481,1.91e-127,468,basalt enrichment,
f4801b7a68515d9005fa572ee6afdf41,JN568815.1,100.0,253,0,0,1,253,273,525,1.91e-127,468,basalt thermophilic enrichment,
f4801b7a68515d9005fa572ee6afdf41,LC543556.1,100.0,253,0,0,1,253,138,390,1.91e-127,468,lake water,
f4801b7a68515d9005fa572ee6afdf41,LC555299.1,100.0,253,0,0,1,253,20,272,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,MN929227.1,100.0,253,0,0,1,253,1,253,1.91e-127,468,aromatic compound degrading microcosms,
f4801b7a68515d9005fa572ee6afdf41,MT827171.1,100.0,253,0,0,1,253,528,780,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,MT827151.1,100.0,253,0,0,1,253,528,780,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,MT827102.1,100.0,253,0,0,1,253,534,786,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,MT826626.1,100.0,253,0,0,1,253,449,701,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,MT775424.1,100.0,253,0,0,1,253,177,429,1.91e-127,468,sea water,
f4801b7a68515d9005fa572ee6afdf41,JN196298.1,100.0,253,0,0,1,253,530,782,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FR690743.1,100.0,253,0,0,1,253,358,106,1.91e-127,468,human nasal tissue,
f4801b7a68515d9005fa572ee6afdf41,FR690728.1,100.0,253,0,0,1,253,354,102,1.91e-127,468,human nasal tissue,
f4801b7a68515d9005fa572ee6afdf41,FR690543.1,100.0,253,0,0,1,253,358,106,1.91e-127,468,human nasal tissue,
f4801b7a68515d9005fa572ee6afdf41,HQ242599.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,La Perouse Station LBP3 depth of 10m,
f4801b7a68515d9005fa572ee6afdf41,JF947744.1,100.0,253,0,0,1,253,162,414,1.91e-127,468,marine biofilm,
f4801b7a68515d9005fa572ee6afdf41,JF703496.1,100.0,253,0,0,1,253,503,755,1.91e-127,468,root and rhizophere soil,
f4801b7a68515d9005fa572ee6afdf41,GU940806.1,100.0,253,0,0,1,253,538,790,1.91e-127,468,South China Sea,
f4801b7a68515d9005fa572ee6afdf41,GU940710.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,South China Sea,
f4801b7a68515d9005fa572ee6afdf41,GU940702.1,100.0,253,0,0,1,253,535,787,1.91e-127,468,South China Sea,
f4801b7a68515d9005fa572ee6afdf41,FR749819.1,100.0,253,0,0,1,253,529,781,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,HQ711911.1,100.0,253,0,0,1,253,521,773,1.91e-127,468,drinking water,
f4801b7a68515d9005fa572ee6afdf41,HM112889.1,100.0,253,0,0,1,253,508,760,1.91e-127,468,single abdomen,Colletes inaequalis
f4801b7a68515d9005fa572ee6afdf41,HM112811.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,single abdomen,Colletes inaequalis
f4801b7a68515d9005fa572ee6afdf41,HM111826.1,100.0,253,0,0,1,253,508,760,1.91e-127,468,single abdomen,Paragia vespiformis
f4801b7a68515d9005fa572ee6afdf41,HM111804.1,100.0,253,0,0,1,253,508,760,1.91e-127,468,single abdomen,Paragia vespiformis
f4801b7a68515d9005fa572ee6afdf41,HM111195.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,single abdomen,Halictus patellatus
f4801b7a68515d9005fa572ee6afdf41,HM111069.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,single abdomen,Halictus patellatus
f4801b7a68515d9005fa572ee6afdf41,HM111008.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,single abdomen,Halictus patellatus
f4801b7a68515d9005fa572ee6afdf41,HM110839.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,single abdomen,Philanthus gibbosus
f4801b7a68515d9005fa572ee6afdf41,HM110609.1,100.0,253,0,0,1,253,509,761,1.91e-127,468,single abdomen,Chalybion californicum
f4801b7a68515d9005fa572ee6afdf41,HM110578.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,single abdomen,Chalybion californicum
f4801b7a68515d9005fa572ee6afdf41,HM110518.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,single abdomen,Chalybion californicum
f4801b7a68515d9005fa572ee6afdf41,HM110508.1,100.0,253,0,0,1,253,508,760,1.91e-127,468,single abdomen,Chalybion californicum
f4801b7a68515d9005fa572ee6afdf41,HM110486.1,100.0,253,0,0,1,253,508,760,1.91e-127,468,single abdomen,Chalybion californicum
f4801b7a68515d9005fa572ee6afdf41,HM110482.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,single abdomen,Chalybion californicum
f4801b7a68515d9005fa572ee6afdf41,HM110457.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,single abdomen,Chalybion californicum
f4801b7a68515d9005fa572ee6afdf41,HM110431.1,100.0,253,0,0,1,253,508,760,1.91e-127,468,single abdomen,Chalybion californicum
f4801b7a68515d9005fa572ee6afdf41,HM780007.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,intestines,                     /host=
f4801b7a68515d9005fa572ee6afdf41,HQ585154.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,thermal spring origin water,
f4801b7a68515d9005fa572ee6afdf41,HQ585147.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,thermal spring origin water,
f4801b7a68515d9005fa572ee6afdf41,HQ585142.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,thermal spring origin water,
f4801b7a68515d9005fa572ee6afdf41,HQ530524.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HQ445816.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM010845.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,,Amblyomma americanum nymph
f4801b7a68515d9005fa572ee6afdf41,HM010788.1,100.0,253,0,0,1,253,491,743,1.91e-127,468,,Amblyomma americanum nymph
f4801b7a68515d9005fa572ee6afdf41,HM480193.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,hypersaline microbial mat,
f4801b7a68515d9005fa572ee6afdf41,HM480180.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,hypersaline microbial mat,
f4801b7a68515d9005fa572ee6afdf41,HM558883.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM558866.1,100.0,253,0,0,1,253,508,760,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM558845.1,100.0,253,0,0,1,253,509,761,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM558769.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM558756.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM558736.1,100.0,253,0,0,1,253,508,760,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM558717.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM558706.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM558691.1,100.0,253,0,0,1,253,508,760,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM558675.1,100.0,253,0,0,1,253,508,760,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM558662.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM558646.1,100.0,253,0,0,1,253,508,760,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM558640.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM558458.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM558393.1,100.0,253,0,0,1,253,508,760,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM558339.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM558301.1,100.0,253,0,0,1,253,508,760,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM557883.1,100.0,253,0,0,1,253,508,760,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM557882.1,100.0,253,0,0,1,253,508,760,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM557838.1,100.0,253,0,0,1,253,520,772,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM557828.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM557753.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,HM557335.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,GQ476217.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,arterial catheter,
f4801b7a68515d9005fa572ee6afdf41,HM812897.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,                     /isolation_source=,Mus musculus
f4801b7a68515d9005fa572ee6afdf41,HM811408.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,                     /isolation_source=,Mus musculus
f4801b7a68515d9005fa572ee6afdf41,HM807685.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,                     /isolation_source=,Mus musculus
f4801b7a68515d9005fa572ee6afdf41,HM229812.1,100.0,253,0,0,1,253,136,388,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,HM068949.1,100.0,253,0,0,1,253,165,417,1.91e-127,468,acidic mining lake,
f4801b7a68515d9005fa572ee6afdf41,HM068940.1,100.0,253,0,0,1,253,160,412,1.91e-127,468,acidic mining lake,
f4801b7a68515d9005fa572ee6afdf41,HM068921.1,100.0,253,0,0,1,253,137,389,1.91e-127,468,acidic mining lake,
f4801b7a68515d9005fa572ee6afdf41,GU120575.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,active mining area of Pitch Lake,
